date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow
1990-06-28,0.0,168.31,-67.72,100.58,15.37,8.54,3.63,1.14,0.28,0.26,0.31,0.41,0.0,0.0,-83.42,100.22,11.85,6.72,1.59,0.36,0.28,0.26,0.31,0.41,0.0,469.56,-37.93,100.85,18.38,11.44,4.61,1.94,0.29,0.26,0.31,0.41,0.43,6.48,0.17
1990-06-29,0.0,216.58,-80.17,100.68,15.71,8.44,-0.87,1.96,0.28,0.26,0.31,0.41,0.0,0.0,-103.74,100.38,9.41,7.02,-3.56,0.62,0.27,0.26,0.31,0.41,0.0,627.34,-57.83,100.87,20.59,9.67,1.71,3.36,0.28,0.26,0.31,0.41,0.02,6.65,0.18
1990-06-30,0.0,199.18,-65.41,99.74,16.69,10.93,1.02,5.47,0.28,0.26,0.31,0.41,0.0,0.0,-102.74,99.33,13.07,8.02,-3.62,1.82,0.27,0.25,0.31,0.41,0.0,531.77,-33.01,100.32,20.36,13.99,4.48,7.69,0.28,0.26,0.31,0.41,2.04,7.93,0.19
1990-07-01,0.0,166.97,-50.43,99.54,14.42,10.08,5.48,2.45,0.3,0.25,0.31,0.41,0.0,0.0,-84.66,99.14,11.75,6.93,1.74,-0.03,0.28,0.25,0.31,0.4,0.0,570.63,-16.84,100.18,18.16,11.97,8.89,5.76,0.32,0.26,0.31,0.41,4.89,6.49,0.19
1990-07-02,0.0,188.46,-78.96,100.26,13.16,5.24,4.01,-0.18,0.31,0.26,0.31,0.4,0.0,0.0,-94.37,100.16,9.43,3.82,1.81,-1.72,0.31,0.26,0.31,0.4,0.0,482.23,-60.54,100.41,16.27,6.7,5.39,1.47,0.32,0.26,0.31,0.4,0.26,7.09,0.18
1990-07-03,0.0,197.26,-79.8,100.62,13.18,5.16,2.29,-1.21,0.3,0.25,0.31,0.4,0.0,0.0,-102.66,100.42,7.47,3.43,0.46,-2.31,0.29,0.25,0.31,0.4,0.0,536.26,-58.96,100.76,17.42,7.06,3.68,2.5,0.31,0.26,0.31,0.4,0.22,6.32,0.17
1990-07-04,0.0,55.75,-31.48,99.73,12.85,9.88,1.84,5.4,0.34,0.26,0.31,0.4,0.0,0.0,-61.87,98.84,9.68,6.09,-1.28,2.4,0.29,0.25,0.31,0.4,0.0,132.34,-4.38,100.69,16.74,13.28,4.49,8.95,0.37,0.26,0.31,0.4,7.27,2.8,0.17
1990-07-05,0.0,132.01,-50.18,98.99,13.98,8.94,6.24,0.58,0.37,0.26,0.31,0.4,0.0,0.0,-85.67,98.28,11.41,5.34,4.21,-4.46,0.36,0.26,0.31,0.4,0.0,535.55,-12.63,100.17,16.88,12.04,8.34,6.26,0.38,0.26,0.31,0.4,3.34,6.6,0.18
1990-07-06,0.0,151.7,-59.15,100.77,13.72,5.9,5.37,-1.56,0.36,0.27,0.31,0.4,0.0,0.0,-82.31,100.25,9.77,4.96,2.65,-3.8,0.35,0.26,0.31,0.4,0.0,366.89,-24.39,101.09,17.25,8.13,7.93,2.28,0.37,0.27,0.31,0.4,0.21,7.82,0.17
1990-07-07,0.0,63.21,-12.48,100.62,16.03,13.49,3.62,2.37,0.37,0.27,0.31,0.4,0.0,0.0,-31.96,100.46,12.24,8.28,1.19,0.33,0.35,0.27,0.31,0.4,0.0,245.36,0.26,101.0,20.65,16.66,5.37,3.94,0.39,0.27,0.31,0.4,5.24,2.73,0.2
1990-07-08,0.0,206.55,-50.79,100.27,18.42,12.53,6.23,2.64,0.36,0.27,0.3,0.4,0.0,0.0,-115.34,100.18,14.46,8.93,4.89,2.11,0.35,0.27,0.3,0.4,0.0,654.32,-2.72,100.41,22.41,15.68,7.59,3.15,0.38,0.27,0.31,0.4,0.08,9.02,0.18
1990-07-09,0.0,138.49,-57.35,100.47,14.69,7.66,6.19,-0.15,0.34,0.27,0.3,0.4,0.0,0.0,-77.48,100.24,12.43,6.35,5.07,-1.67,0.33,0.27,0.3,0.4,0.0,359.12,-28.44,100.84,17.04,9.48,7.63,2.09,0.35,0.27,0.3,0.4,0.41,7.72,0.17
1990-07-10,0.0,130.13,-58.7,101.45,14.3,7.4,4.16,-2.99,0.33,0.27,0.3,0.4,0.0,0.0,-80.31,100.87,10.8,6.44,2.3,-5.49,0.32,0.27,0.3,0.4,0.0,325.83,-21.83,101.97,17.56,8.2,6.19,-0.79,0.33,0.27,0.3,0.4,0.39,6.58,0.19
1990-07-11,0.0,246.02,-78.31,101.86,17.69,11.22,3.1,1.04,0.31,0.27,0.3,0.4,0.0,0.0,-115.76,101.71,9.18,7.34,1.72,-0.67,0.3,0.27,0.3,0.4,0.0,685.43,-56.44,101.96,24.68,14.86,4.69,2.29,0.32,0.27,0.3,0.4,0.0,7.62,0.17
1990-07-12,0.0,201.66,-67.99,101.73,19.17,13.94,-1.29,-0.76,0.3,0.27,0.3,0.4,0.0,0.0,-98.41,101.56,14.16,10.92,-3.46,-2.13,0.29,0.27,0.3,0.4,0.0,510.31,-38.13,101.85,23.71,14.71,1.52,0.78,0.3,0.27,0.3,0.4,0.08,5.56,0.16
1990-07-13,0.0,251.31,-87.58,101.46,16.75,10.81,-3.63,-0.83,0.28,0.27,0.3,0.4,0.0,0.0,-118.06,101.35,11.28,8.51,-5.02,-1.38,0.28,0.27,0.3,0.4,0.0,667.76,-62.99,101.62,22.25,12.92,-1.91,0.34,0.29,0.27,0.3,0.4,0.0,7.67,0.16
1990-07-14,0.0,263.18,-100.7,101.18,15.55,8.43,-5.01,0.13,0.27,0.27,0.3,0.4,0.0,0.0,-137.97,101.01,11.74,6.96,-6.03,-0.75,0.27,0.26,0.3,0.4,0.0,694.84,-72.15,101.41,19.99,9.76,-3.27,0.76,0.28,0.27,0.3,0.4,0.0,8.92,0.17
1990-07-15,0.0,242.19,-91.02,100.99,18.73,10.9,-2.48,1.25,0.26,0.26,0.3,0.4,0.0,0.0,-137.36,100.88,11.61,10.14,-3.05,-0.22,0.26,0.26,0.3,0.4,0.0,693.37,-29.91,101.07,25.21,12.36,-1.04,2.32,0.27,0.27,0.3,0.4,0.25,7.66,0.17
1990-07-16,0.0,182.37,-60.33,101.35,18.61,13.01,-0.41,-2.39,0.28,0.26,0.3,0.4,0.0,0.0,-95.64,101.01,13.95,11.43,-2.37,-5.24,0.26,0.26,0.3,0.4,0.0,467.39,-21.53,101.76,22.13,14.97,1.78,2.01,0.28,0.26,0.3,0.4,1.88,6.32,0.15
1990-07-17,0.0,184.4,-68.63,101.85,17.31,11.41,-1.25,-0.65,0.27,0.26,0.3,0.4,0.0,0.0,-105.5,101.74,11.53,10.73,-3.53,-2.37,0.27,0.26,0.3,0.4,0.0,485.79,-27.99,102.02,22.58,12.15,-0.34,1.77,0.27,0.26,0.3,0.4,0.23,5.58,0.15
1990-07-18,0.0,256.78,-101.81,101.85,18.21,9.96,-0.77,0.78,0.26,0.26,0.3,0.4,0.0,0.0,-145.92,101.68,11.52,7.88,-2.56,-0.26,0.26,0.26,0.3,0.4,0.0,677.71,-62.0,101.99,24.01,11.4,0.9,2.63,0.27,0.26,0.3,0.4,0.0,7.02,0.16
1990-07-19,0.0,255.83,-99.49,101.5,20.39,10.1,0.42,1.74,0.25,0.26,0.3,0.4,0.0,0.0,-142.17,101.34,12.81,7.51,-1.03,0.39,0.25,0.25,0.29,0.4,0.0,675.65,-62.03,101.69,26.47,11.66,1.73,3.15,0.26,0.26,0.3,0.4,0.0,8.1,0.16
1990-07-20,0.0,253.94,-99.93,101.35,21.99,11.34,-0.31,1.86,0.24,0.25,0.29,0.4,0.0,0.0,-140.94,101.28,14.63,10.04,-2.43,0.67,0.24,0.25,0.29,0.4,0.0,676.15,-61.87,101.41,28.0,12.25,1.68,2.8,0.25,0.25,0.29,0.4,0.0,8.5,0.16
1990-07-21,0.0,232.9,-89.05,101.43,20.91,12.85,-3.16,0.59,0.24,0.25,0.29,0.4,0.0,0.0,-125.06,101.31,14.78,9.49,-5.19,-1.77,0.24,0.25,0.29,0.4,0.0,670.69,-60.34,101.69,27.27,14.26,-0.91,2.39,0.24,0.25,0.29,0.4,0.0,8.39,0.15
1990-07-22,0.0,187.25,-63.06,101.78,16.83,8.39,-4.68,-2.04,0.24,0.25,0.29,0.4,0.0,0.0,-98.36,101.65,13.69,6.29,-5.89,-2.25,0.23,0.25,0.29,0.4,0.0,521.58,-29.25,101.87,20.13,10.24,-3.32,-1.82,0.24,0.25,0.29,0.4,0.0,9.14,0.12
1990-07-23,0.0,209.89,-75.8,101.78,15.81,7.63,-2.93,-2.0,0.23,0.25,0.29,0.4,0.0,0.0,-139.27,101.67,12.55,6.74,-3.42,-2.46,0.23,0.25,0.29,0.4,0.0,629.81,-21.09,101.86,20.03,8.67,-2.48,-0.47,0.23,0.25,0.29,0.4,0.0,7.88,0.13
1990-07-24,0.0,231.83,-98.13,101.6,15.21,7.53,-1.82,-0.21,0.23,0.25,0.29,0.4,0.0,0.0,-157.93,101.41,9.61,6.84,-2.66,-1.18,0.23,0.25,0.29,0.4,0.0,671.1,-51.69,101.76,20.51,8.74,-1.2,1.7,0.23,0.25,0.29,0.4,0.0,6.53,0.13
1990-07-25,0.0,255.15,-110.99,101.33,16.07,8.59,-1.91,0.88,0.23,0.25,0.29,0.4,0.0,0.0,-157.6,101.16,9.46,7.95,-3.49,0.01,0.23,0.25,0.29,0.4,0.0,681.76,-69.83,101.48,22.22,9.57,-0.65,1.76,0.23,0.25,0.29,0.4,0.0,6.92,0.12
1990-07-26,0.0,166.23,-69.72,100.9,16.5,10.18,-4.02,-0.56,0.23,0.25,0.29,0.4,0.0,0.0,-111.79,100.62,11.17,9.11,-5.67,-1.63,0.23,0.25,0.29,0.4,0.0,446.6,-29.6,101.18,21.14,12.72,-2.04,0.39,0.23,0.25,0.29,0.4,0.08,6.66,0.12
1990-07-27,0.0,141.96,-61.83,100.32,20.28,13.58,-2.73,2.29,0.23,0.25,0.29,0.4,0.0,0.0,-80.82,100.21,14.48,12.58,-4.96,-0.94,0.23,0.25,0.29,0.4,0.0,371.75,-43.83,100.57,24.32,14.44,2.09,5.11,0.23,0.25,0.29,0.4,0.3,6.83,0.12
1990-07-28,0.0,177.88,-64.97,100.61,20.18,11.7,2.02,2.55,0.23,0.25,0.29,0.4,0.0,0.0,-91.66,100.43,16.28,8.38,0.6,1.79,0.23,0.24,0.29,0.4,0.0,514.13,-23.17,100.86,25.06,14.34,2.72,3.63,0.23,0.25,0.29,0.4,0.08,7.62,0.14
1990-07-29,0.0,183.19,-74.12,101.07,19.43,11.93,2.81,3.2,0.23,0.24,0.29,0.4,0.0,0.0,-93.98,100.87,13.46,10.41,1.05,1.22,0.23,0.24,0.29,0.4,0.0,611.18,-53.89,101.19,24.48,12.86,4.65,4.62,0.23,0.24,0.29,0.4,0.0,7.98,0.14
1990-07-30,0.0,112.74,-47.69,101.19,19.37,14.93,2.51,3.64,0.24,0.24,0.29,0.4,0.0,0.0,-67.25,101.08,16.33,12.82,0.98,1.69,0.22,0.24,0.29,0.4,0.0,293.89,-21.23,101.41,22.73,16.4,4.17,4.79,0.25,0.24,0.29,0.4,3.42,4.96,0.13
1990-07-31,0.0,188.43,-74.16,101.56,20.46,13.36,0.87,0.12,0.25,0.24,0.29,0.4,0.0,0.0,-121.78,101.41,14.15,12.12,-2.95,-0.76,0.25,0.24,0.29,0.4,0.0,639.09,-48.54,101.73,25.62,15.36,2.47,1.69,0.25,0.24,0.29,0.4,0.0,5.94,0.11
1990-08-01,0.0,242.08,-95.24,101.69,21.93,13.81,-1.85,2.06,0.25,0.24,0.28,0.4,0.0,0.0,-142.02,101.58,15.54,12.47,-3.84,1.49,0.24,0.24,0.28,0.4,0.0,661.03,-56.82,101.79,28.37,15.2,-0.57,2.6,0.25,0.24,0.29,0.4,0.0,8.03,0.12
1990-08-02,0.0,241.85,-97.78,101.52,22.95,13.73,-3.08,1.94,0.24,0.24,0.28,0.4,0.0,0.0,-136.35,101.38,17.0,12.38,-3.51,1.38,0.24,0.24,0.28,0.4,0.0,659.4,-59.55,101.63,29.24,15.93,-2.42,2.67,0.24,0.24,0.28,0.4,0.0,9.36,0.14
1990-08-03,0.0,238.63,-102.34,101.29,24.75,13.68,-1.59,1.63,0.23,0.24,0.28,0.4,0.0,0.0,-150.22,101.15,14.58,12.32,-2.41,0.18,0.23,0.24,0.28,0.4,0.0,667.05,-65.86,101.45,32.7,15.63,-0.39,3.49,0.24,0.24,0.28,0.4,0.0,8.75,0.13
1990-08-04,0.0,235.84,-95.11,101.09,24.98,13.24,1.67,-1.36,0.23,0.24,0.28,0.4,0.0,0.0,-141.45,100.96,18.74,9.58,-0.46,-3.68,0.23,0.24,0.28,0.4,0.0,657.46,-61.59,101.19,31.16,14.57,3.72,3.26,0.23,0.24,0.28,0.4,0.0,9.95,0.14
1990-08-05,0.0,202.89,-91.6,101.03,19.01,8.26,3.18,-3.32,0.23,0.24,0.28,0.4,0.0,0.0,-132.06,100.96,15.06,5.61,0.95,-4.38,0.23,0.24,0.28,0.4,0.0,580.31,-52.78,101.14,22.93,10.96,4.23,-1.64,0.23,0.24,0.28,0.4,0.01,9.93,0.14
1990-08-06,0.0,157.73,-76.45,101.24,15.85,5.74,2.64,-3.96,0.23,0.24,0.28,0.4,0.0,0.0,-102.72,101.03,12.4,2.37,1.0,-5.4,0.23,0.24,0.28,0.4,0.0,512.4,-42.55,101.48,19.0,8.34,3.79,-2.33,0.23,0.24,0.28,0.4,0.17,8.66,0.13
1990-08-07,0.0,142.67,-69.53,101.56,16.23,7.29,1.6,-1.11,0.23,0.24,0.28,0.4,0.0,0.0,-98.92,101.46,12.14,5.28,0.48,-2.31,0.23,0.24,0.28,0.4,0.0,516.38,-42.98,101.66,19.44,9.67,2.93,1.23,0.23,0.24,0.28,0.4,0.31,5.6,0.13
1990-08-08,0.0,126.65,-50.94,101.58,17.83,9.67,2.29,-0.6,0.23,0.24,0.28,0.4,0.0,0.0,-74.81,101.47,10.78,6.63,1.23,-2.34,0.23,0.24,0.28,0.4,0.0,478.78,-26.58,101.68,23.11,11.95,3.39,1.35,0.23,0.24,0.28,0.4,0.01,5.53,0.15
1990-08-09,0.0,210.21,-79.9,101.33,20.29,11.42,3.56,0.72,0.22,0.24,0.28,0.4,0.0,0.0,-125.58,101.16,14.0,10.6,1.68,-1.65,0.22,0.24,0.28,0.4,0.0,622.42,-48.4,101.45,25.17,12.82,6.07,2.65,0.23,0.24,0.28,0.4,0.0,8.67,0.12
1990-08-10,0.0,202.65,-79.9,101.23,21.16,12.85,2.72,1.08,0.22,0.24,0.28,0.39,0.0,0.0,-120.5,101.04,15.05,11.91,1.89,-0.62,0.22,0.24,0.28,0.39,0.0,554.71,-50.23,101.38,27.23,14.29,3.82,2.79,0.22,0.24,0.28,0.4,0.0,7.78,0.12
1990-08-11,0.0,200.3,-81.82,100.83,20.23,11.12,3.24,1.15,0.22,0.24,0.28,0.39,0.0,0.0,-123.73,100.66,14.92,10.41,2.14,0.15,0.22,0.24,0.28,0.39,0.0,599.01,-54.08,101.02,25.29,12.43,4.39,2.04,0.22,0.24,0.28,0.39,0.15,8.31,0.13
1990-08-12,0.0,220.55,-94.47,100.42,21.08,11.65,2.33,1.49,0.22,0.24,0.28,0.39,0.0,0.0,-143.29,100.15,15.01,8.97,0.95,0.04,0.22,0.24,0.28,0.39,0.0,647.55,-51.14,100.67,26.85,13.89,3.26,2.54,0.22,0.24,0.28,0.39,0.0,8.11,0.13
1990-08-13,0.0,183.48,-77.74,100.24,19.86,11.47,3.53,0.88,0.22,0.24,0.28,0.39,0.0,0.0,-116.49,100.17,14.51,10.2,2.26,-0.27,0.22,0.24,0.28,0.39,0.0,565.87,-51.3,100.33,24.42,13.32,5.27,2.11,0.22,0.24,0.28,0.39,0.0,7.88,0.13
1990-08-14,0.0,126.34,-59.62,100.23,18.08,12.12,3.07,1.65,0.22,0.24,0.28,0.39,0.0,0.0,-82.47,100.19,14.71,10.82,0.53,0.51,0.22,0.24,0.28,0.39,0.0,372.38,-38.04,100.27,20.83,12.83,4.68,2.92,0.23,0.24,0.28,0.39,1.15,5.57,0.13
1990-08-15,0.0,91.33,-43.13,99.67,17.71,13.45,3.84,4.7,0.24,0.24,0.28,0.39,0.0,0.0,-84.5,99.4,15.01,10.9,0.32,2.95,0.23,0.24,0.28,0.39,0.0,344.68,-2.49,100.17,21.2,16.66,6.91,7.75,0.25,0.24,0.28,0.39,2.93,5.32,0.14
1990-08-16,0.0,193.27,-90.16,99.92,15.64,5.87,6.53,1.54,0.25,0.24,0.28,0.39,0.0,0.0,-119.29,99.64,12.93,2.89,4.81,-0.35,0.25,0.24,0.28,0.39,0.0,589.4,-59.45,100.37,19.19,10.77,8.89,2.98,0.25,0.24,0.28,0.39,0.41,10.54,0.14
1990-08-17,0.0,149.24,-67.18,100.79,15.01,5.95,5.38,1.0,0.25,0.24,0.28,0.39,0.0,0.0,-91.01,100.42,11.08,2.76,1.05,-0.25,0.25,0.24,0.28,0.39,0.0,498.3,-19.36,100.95,19.07,8.76,7.15,2.32,0.25,0.24,0.28,0.39,0.43,8.57,0.13
1990-08-18,0.0,107.17,-34.63,100.78,15.75,9.88,0.11,-0.44,0.33,0.24,0.28,0.39,0.0,0.0,-68.99,100.42,12.99,7.27,-1.83,-3.23,0.26,0.24,0.28,0.39,0.0,435.67,-0.82,101.0,19.22,12.15,1.57,3.01,0.34,0.24,0.28,0.39,6.8,4.21,0.15
1990-08-19,0.0,44.76,-21.38,100.39,16.9,14.79,2.57,4.03,0.41,0.26,0.28,0.39,0.0,0.0,-61.7,100.03,14.01,10.43,-1.55,0.03,0.33,0.24,0.28,0.39,0.0,290.98,-1.45,100.95,21.42,16.42,6.07,6.03,0.47,0.29,0.28,0.39,18.69,2.38,0.15
1990-08-20,0.0,160.44,-57.59,100.66,15.91,8.86,5.91,-2.58,0.4,0.3,0.28,0.39,0.0,0.0,-89.78,100.14,12.09,4.42,4.37,-3.88,0.38,0.29,0.28,0.39,0.0,483.96,-10.57,100.94,19.77,14.11,7.01,-1.31,0.44,0.3,0.28,0.39,0.5,8.45,0.16
1990-08-21,0.0,188.26,-69.94,101.38,16.7,10.02,3.3,-2.46,0.37,0.3,0.28,0.39,0.0,0.0,-119.31,100.99,11.36,8.03,1.88,-4.01,0.35,0.3,0.28,0.39,0.0,606.14,-24.2,101.57,21.41,13.18,5.39,1.07,0.38,0.3,0.28,0.39,0.04,7.15,0.15
1990-08-22,0.0,151.13,-51.21,101.58,19.53,14.73,2.32,-0.55,0.35,0.3,0.28,0.39,0.0,0.0,-86.98,101.52,13.89,12.66,0.93,-2.38,0.34,0.3,0.28,0.39,0.0,557.97,-20.75,101.68,24.04,16.8,3.08,1.07,0.35,0.3,0.28,0.39,0.05,4.68,0.15
1990-08-23,0.0,126.54,-44.71,101.61,20.32,16.41,-1.01,0.23,0.34,0.3,0.28,0.39,0.0,0.0,-78.06,101.41,16.76,15.27,-3.06,-2.81,0.33,0.3,0.28,0.39,0.0,443.88,-16.02,101.75,24.35,17.51,1.16,2.9,0.34,0.3,0.28,0.39,0.56,4.12,0.14
1990-08-24,0.0,165.0,-64.1,100.97,20.38,15.67,-2.06,1.42,0.32,0.3,0.28,0.39,0.0,0.0,-105.82,100.72,16.26,15.11,-2.52,0.6,0.32,0.3,0.28,0.39,0.0,592.12,-44.66,101.38,25.12,16.39,-0.9,2.1,0.33,0.3,0.28,0.39,0.0,5.04,0.11
1990-08-25,0.0,168.81,-61.55,100.81,20.14,16.6,0.86,-1.02,0.33,0.3,0.28,0.39,0.0,0.0,-105.35,100.61,16.27,15.07,-1.04,-2.35,0.31,0.29,0.28,0.39,0.0,575.49,-38.51,101.04,25.57,17.86,2.07,2.19,0.36,0.3,0.28,0.39,4.4,4.48,0.12
1990-08-26,0.0,134.45,-50.14,101.05,18.93,15.13,-1.66,0.85,0.35,0.3,0.28,0.39,0.0,0.0,-77.95,100.96,15.23,14.53,-2.18,-1.57,0.35,0.29,0.28,0.39,0.0,436.65,-26.94,101.16,23.48,15.82,-0.94,2.66,0.36,0.3,0.28,0.39,0.21,4.22,0.13
1990-08-27,0.0,108.36,-45.63,100.89,19.36,15.15,0.91,2.43,0.34,0.29,0.28,0.39,0.0,0.0,-63.29,100.81,15.76,14.23,-1.23,1.9,0.33,0.29,0.28,0.39,0.0,377.26,-21.76,100.98,23.06,15.93,1.96,3.41,0.35,0.3,0.28,0.39,0.09,3.95,0.12
1990-08-28,0.0,158.84,-67.72,100.83,19.77,14.11,1.16,2.8,0.33,0.29,0.28,0.39,0.0,0.0,-103.75,100.71,14.59,13.55,-1.08,1.83,0.32,0.29,0.28,0.39,0.0,575.73,-45.56,100.92,24.71,14.66,2.72,3.83,0.33,0.29,0.28,0.39,0.01,5.7,0.12
1990-08-29,0.0,174.07,-67.46,100.29,21.42,14.86,0.23,3.53,0.32,0.29,0.28,0.39,0.0,0.0,-97.26,100.05,16.15,12.18,-1.13,-0.78,0.31,0.29,0.28,0.39,0.0,541.0,-30.06,100.69,27.77,16.66,4.52,6.59,0.34,0.29,0.28,0.39,2.97,7.26,0.14
1990-08-30,0.0,165.44,-74.99,100.6,15.99,7.82,4.04,0.22,0.33,0.29,0.28,0.39,0.0,0.0,-122.89,100.3,11.84,5.2,2.96,-2.1,0.33,0.29,0.27,0.39,0.0,591.76,-14.4,100.8,19.85,12.16,5.86,1.53,0.34,0.29,0.28,0.39,0.06,7.34,0.14
1990-08-31,0.0,124.75,-61.42,100.67,15.54,9.34,2.92,1.26,0.32,0.29,0.28,0.39,0.0,0.0,-91.2,100.57,10.13,6.62,1.91,0.28,0.32,0.29,0.27,0.39,0.0,467.16,-28.44,100.78,19.75,12.03,4.11,2.19,0.33,0.29,0.28,0.39,0.14,5.0,0.13
1990-09-01,0.0,97.73,-36.4,100.9,17.44,11.73,2.6,0.29,0.33,0.29,0.28,0.39,0.0,0.0,-63.3,100.66,14.22,10.42,1.92,-0.74,0.32,0.29,0.27,0.39,0.0,429.81,-14.74,101.15,20.51,13.19,4.03,1.08,0.33,0.29,0.28,0.39,1.54,4.21,0.13
1990-09-02,0.0,153.54,-64.03,101.12,18.56,11.33,3.53,0.77,0.32,0.29,0.27,0.39,0.0,0.0,-96.14,100.99,13.86,10.63,2.38,0.02,0.31,0.29,0.27,0.39,0.0,521.12,-33.39,101.24,23.11,11.88,5.22,1.66,0.32,0.29,0.28,0.39,0.0,6.49,0.13
1990-09-03,0.0,105.75,-57.97,100.82,17.45,12.35,3.01,0.29,0.31,0.29,0.27,0.39,0.0,0.0,-68.75,100.71,13.37,8.02,1.7,-3.9,0.31,0.29,0.27,0.39,0.0,410.61,-27.61,101.01,21.83,14.63,5.1,2.06,0.31,0.29,0.27,0.39,0.7,4.33,0.13
1990-09-04,0.0,137.3,-73.76,100.66,14.01,6.63,2.89,-2.69,0.31,0.28,0.27,0.39,0.0,0.0,-104.58,100.58,10.2,4.64,1.88,-3.8,0.3,0.28,0.27,0.39,0.0,489.21,-52.34,100.78,17.52,8.64,4.31,-1.25,0.31,0.29,0.27,0.39,0.11,5.96,0.14
1990-09-05,0.0,102.42,-47.42,100.34,14.06,7.93,2.09,2.27,0.3,0.28,0.27,0.39,0.0,0.0,-78.77,99.93,8.92,6.17,0.84,-0.88,0.3,0.28,0.27,0.39,0.0,425.57,-10.19,100.6,17.97,12.95,3.23,5.01,0.31,0.28,0.27,0.39,1.16,4.5,0.13
1990-09-06,0.0,141.81,-60.3,100.07,14.97,7.0,5.58,-0.36,0.31,0.28,0.27,0.39,0.0,0.0,-106.98,99.83,12.55,1.47,2.72,-2.62,0.3,0.28,0.27,0.39,0.0,560.27,-11.53,100.21,17.69,13.48,7.64,4.0,0.31,0.28,0.27,0.39,0.68,7.72,0.13
1990-09-07,0.0,82.13,-49.62,100.37,14.0,5.85,4.3,-3.93,0.3,0.28,0.27,0.39,0.0,0.0,-96.32,99.83,11.65,4.38,1.32,-9.29,0.3,0.28,0.27,0.39,0.0,257.5,-17.88,101.03,17.13,8.14,7.88,0.46,0.3,0.28,0.27,0.39,0.15,7.44,0.12
1990-09-08,0.0,117.61,-59.38,101.42,14.1,6.57,1.18,-1.9,0.3,0.28,0.27,0.39,0.0,0.0,-90.1,101.06,10.19,4.2,-1.16,-3.83,0.29,0.28,0.27,0.39,0.0,412.0,-29.03,101.79,17.67,8.82,2.29,1.55,0.3,0.28,0.27,0.39,0.0,4.68,0.12
1990-09-09,0.0,164.84,-85.71,101.96,13.9,8.38,0.59,-1.49,0.29,0.28,0.27,0.39,0.0,0.0,-122.92,101.81,8.91,5.86,-1.61,-2.74,0.28,0.28,0.27,0.39,0.0,524.11,-59.16,102.07,19.64,9.79,2.46,1.49,0.29,0.28,0.27,0.39,0.0,4.32,0.12
1990-09-10,0.0,127.83,-66.88,101.81,14.3,9.36,0.37,-1.87,0.28,0.28,0.27,0.39,0.0,0.0,-97.49,101.66,9.8,8.53,-1.9,-2.96,0.28,0.28,0.27,0.39,0.0,472.34,-49.01,102.03,19.46,10.52,2.13,0.61,0.28,0.28,0.27,0.39,0.0,3.76,0.12
1990-09-11,0.0,108.62,-51.81,101.79,14.22,10.01,-0.85,-2.13,0.28,0.28,0.27,0.39,0.0,0.0,-80.85,101.72,9.78,9.04,-2.16,-3.38,0.28,0.28,0.27,0.39,0.0,430.91,-12.43,101.91,19.03,11.35,0.43,-1.03,0.28,0.28,0.27,0.39,0.03,3.63,0.13
1990-09-12,0.0,91.76,-46.13,101.89,13.5,9.24,-1.19,-0.87,0.27,0.28,0.27,0.39,0.0,0.0,-76.14,101.8,8.55,7.52,-2.53,-1.82,0.27,0.28,0.27,0.39,0.0,324.49,-0.31,102.03,18.08,10.97,0.11,0.23,0.28,0.28,0.27,0.39,0.03,2.9,0.13
1990-09-13,0.0,87.48,-47.73,101.69,13.83,10.52,-2.12,-0.52,0.27,0.28,0.27,0.39,0.0,0.0,-66.93,101.56,9.13,8.94,-2.99,-2.19,0.27,0.27,0.27,0.39,0.0,334.89,-3.87,101.83,17.96,11.45,-1.3,0.66,0.27,0.28,0.27,0.39,0.63,2.64,0.14
1990-09-14,0.0,91.95,-46.45,101.8,14.81,9.73,-1.43,-1.61,0.27,0.27,0.27,0.39,0.0,0.0,-92.28,101.65,11.06,7.04,-2.5,-3.05,0.27,0.27,0.27,0.39,0.0,379.69,-26.17,102.02,18.71,11.63,-0.47,-0.18,0.27,0.27,0.27,0.39,0.05,3.27,0.12
